"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Nível","Cód.","Brasil, Grande Região, Unidade da Federação, Município, Mesorregião Geográfica e Microrregião Geográfica","Ano"
"MU","3518602","Guariba (SP)","865122.131","899806.498"
"MU","3518701","Guarujá (SP)","8408709.871","8599008.831"
"MU","3518800","Guarulhos (SP)","55632735.012","61325724.489"
"MU","3518859","Guatapará (SP)","218724.208","212860.234"
"MU","3518909","Guzolândia (SP)","64722.895","65820.615"
"MU","3519006","Herculândia (SP)","349059.831","313971.997"
"MU","3519055","Holambra (SP)","938290.996","970052.535"
"MU","3519071","Hortolândia (SP)","12411319.240","13116393.020"
"MU","3519105","Iacanga (SP)","526416.693","427955.460"
"MU","3519204","Iacri (SP)","206112.082","191441.420"
"MU","3519253","Iaras (SP)","139208.613","152535.578"
"MU","3519303","Ibaté (SP)","929032.182","849194.412"
"MU","3519402","Ibirá (SP)","249562.173","251106.339"
"MU","3519501","Ibirarema (SP)","183260.465","183537.298"
"MU","3519600","Ibitinga (SP)","1498941.274","1523757.346"
"MU","3519709","Ibiúna (SP)","1633246.013","1701924.431"
"MU","3519808","Icém (SP)","181695.295","173790.660"
"MU","3519907","Iepê (SP)","246502.007","247259.166"
"MU","3520004","Igaraçu do Tietê (SP)","299163.636","303425.157"
"MU","3520103","Igarapava (SP)","1087990.203","1179673.378"
"MU","3520202","Igaratá (SP)","213463.558","180642.393"
"MU","3520301","Iguape (SP)","809931.417","1169819.794"
"MU","3520400","Ilhabela (SP)","6166978.518","14401224.599"
"MU","3520426","Ilha Comprida (SP)","693558.582","1339968.201"
"MU","3520442","Ilha Solteira (SP)","627306.717","625342.869"
"MU","3520509","Indaiatuba (SP)","14024835.864","15596305.246"
"MU","3520608","Indiana (SP)","61714.716","64130.056"
"MU","3520707","Indiaporã (SP)","94263.884","95550.000"
"MU","3520806","Inúbia Paulista (SP)","140367.132","138261.530"
"MU","3520905","Ipaussu (SP)","383774.147","373010.794"
"MU","3521002","Iperó (SP)","590073.769","648432.512"
"MU","3521101","Ipeúna (SP)","821465.762","696293.270"
"MU","3521150","Ipiguá (SP)","110044.468","107465.845"
"MU","3521200","Iporanga (SP)","51778.919","51274.450"
"MU","3521309","Ipuã (SP)","399546.502","358852.955"
"MU","3521408","Iracemápolis (SP)","1862156.098","1990597.155"
"MU","3521507","Irapuã (SP)","147398.611","156745.815"
"MU","3521606","Irapuru (SP)","86284.392","88061.031"
"MU","3521705","Itaberá (SP)","537572.330","521461.620"
"MU","3521804","Itaí (SP)","580758.305","601067.753"
"MU","3521903","Itajobi (SP)","1302754.791","1599308.911"
"MU","3522000","Itaju (SP)","109773.977","87323.591"
"MU","3522109","Itanhaém (SP)","1849470.839","1885630.928"
"MU","3522158","Itaoca (SP)","39835.016","41298.592"
"MU","3522208","Itapecerica da Serra (SP)","3234880.711","3660938.180"
"MU","3522307","Itapetininga (SP)","4330169.549","4754148.451"
"MU","3522406","Itapeva (SP)","2381114.594","2521974.410"
"MU","3522505","Itapevi (SP)","11253728.090","12172060.618"
"MU","3522604","Itapira (SP)","3463540.509","3905552.187"
"MU","3522653","Itapirapuã Paulista (SP)","39211.071","42107.833"
"MU","3522703","Itápolis (SP)","1363656.666","1308752.490"
"MU","3522802","Itaporanga (SP)","303462.319","321102.424"
"MU","3522901","Itapuí (SP)","650877.506","665412.031"
"MU","3523008","Itapura (SP)","105460.859","91507.933"
"MU","3523107","Itaquaquecetuba (SP)","6993618.664","7212559.667"
"MU","3523206","Itararé (SP)","884729.392","878884.051"
"MU","3523305","Itariri (SP)","269211.544","276174.161"
"MU","3523404","Itatiba (SP)","5506722.130","6051183.935"
"MU","3523503","Itatinga (SP)","326147.207","410393.007"
"MU","3523602","Itirapina (SP)","384292.290","411186.765"
"MU","3523701","Itirapuã (SP)","80119.980","98573.832"
"MU","3523800","Itobi (SP)","123813.438","124806.669"
"MU","3523909","Itu (SP)","7388791.631","7831498.159"
"MU","3524006","Itupeva (SP)","5913535.133","6690186.471"
"MU","3524105","Ituverava (SP)","1557918.685","1524621.960"
"MU","3524204","Jaborandi (SP)","145282.173","137848.775"
"MU","3524303","Jaboticabal (SP)","2743496.768","2906847.193"
"MU","3524402","Jacareí (SP)","11268777.000","12705392.677"
"MU","3524501","Jaci (SP)","382364.527","393180.487"
"MU","3524600","Jacupiranga (SP)","599588.615","530424.349"
"MU","3524709","Jaguariúna (SP)","11282723.478","11529843.917"
"MU","3524808","Jales (SP)","1373536.667","1546576.083"
"MU","3524907","Jambeiro (SP)","217159.777","238349.676"
"MU","3525003","Jandira (SP)","4088301.924","4014711.340"
"MU","3525102","Jardinópolis (SP)","1109818.363","1096985.436"
"MU","3525201","Jarinu (SP)","2252918.006","2510282.584"
"MU","3525300","Jaú (SP)","4582887.761","4733100.115"
"MU","3525409","Jeriquara (SP)","81957.659","82385.841"
"MU","3525508","Joanópolis (SP)","203316.299","213005.219"
"MU","3525607","João Ramalho (SP)","183607.829","120874.491"
"MU","3525706","José Bonifácio (SP)","1380626.353","1320742.124"
"MU","3525805","Júlio Mesquita (SP)","51592.195","51126.856"
"MU","3525854","Jumirim (SP)","108251.232","131511.333"
"MU","3525904","Jundiaí (SP)","41084447.116","43632890.536"
"MU","3526001","Junqueirópolis (SP)","586278.922","576140.896"
"MU","3526100","Juquiá (SP)","359393.882","328898.903"
"MU","3526209","Juquitiba (SP)","485984.147","513903.681"
"MU","3526308","Lagoinha (SP)","56291.136","56590.740"
"MU","3526407","Laranjal Paulista (SP)","990804.358","1112580.072"
"MU","3526506","Lavínia (SP)","147648.691","157514.934"
"MU","3526605","Lavrinhas (SP)","100542.285","109956.525"
"MU","3526704","Leme (SP)","2966165.846","3207602.094"
"MU","3526803","Lençóis Paulista (SP)","2589639.242","2639062.006"
"MU","3526902","Limeira (SP)","12106210.974","13192024.796"
"MU","3527009","Lindóia (SP)","173414.240","182324.628"
"MU","3527108","Lins (SP)","3333630.111","3785365.526"
"MU","3527207","Lorena (SP)","2595032.583","2826717.961"
"MU","3527256","Lourdes (SP)","39107.778","40048.021"
"MU","3527306","Louveira (SP)","13229629.551","10963451.719"
"MU","3527405","Lucélia (SP)","424802.513","441170.215"
"MU","3527504","Lucianópolis (SP)","50296.603","57005.505"
"MU","3527603","Luís Antônio (SP)","1399476.752","1509302.472"
"MU","3527702","Luiziânia (SP)","70005.123","71746.751"
"MU","3527801","Lupércio (SP)","72999.842","77357.898"
"MU","3527900","Lutécia (SP)","94146.346","85264.829"
"MU","3528007","Macatuba (SP)","598220.344","628367.719"
"MU","3528106","Macaubal (SP)","156857.833","154750.162"
"MU","3528205","Macedônia (SP)","76426.303","78572.324"
"MU","3528304","Magda (SP)","105946.495","93560.322"
"MU","3528403","Mairinque (SP)","1704622.573","1896800.509"
"MU","3528502","Mairiporã (SP)","1774927.079","1748553.221"
"MU","3528601","Manduri (SP)","204788.487","228638.566"
"MU","3528700","Marabá Paulista (SP)","121306.578","101579.467"
"MU","3528809","Maracaí (SP)","425999.733","412434.253"
"MU","3528858","Marapoama (SP)","163919.834","179408.974"
"MU","3528908","Mariápolis (SP)","61206.590","56776.411"
"MU","3529005","Marília (SP)","7741070.301","8082305.727"
"MU","3529104","Marinópolis (SP)","35369.148","34731.111"
"MU","3529203","Martinópolis (SP)","505031.132","496100.113"
"MU","3529302","Matão (SP)","4043395.415","4153988.556"
"MU","3529401","Mauá (SP)","16515696.865","15287482.918"
"MU","3529500","Mendonça (SP)","265178.578","233512.548"
"MU","3529609","Meridiano (SP)","259331.442","241156.630"
"MU","3529658","Mesópolis (SP)","57668.825","58798.323"
"MU","3529708","Miguelópolis (SP)","1121579.121","1015273.302"
"MU","3529807","Mineiros do Tietê (SP)","182924.044","172288.025"
"MU","3529906","Miracatu (SP)","428776.007","392533.716"
"MU","3530003","Mira Estrela (SP)","67461.477","66424.752"
"MU","3530102","Mirandópolis (SP)","607678.702","653982.059"
"MU","3530201","Mirante do Paranapanema (SP)","388403.538","345876.149"
"MU","3530300","Mirassol (SP)","1738042.770","1810222.969"
"MU","3530409","Mirassolândia (SP)","115884.094","128573.719"
"MU","3530508","Mococa (SP)","2206330.832","2120615.228"
"MU","3530607","Mogi das Cruzes (SP)","14711581.277","15386499.313"
"MU","3530706","Mogi Guaçu (SP)","5602515.190","5873500.065"
"MU","3530805","Mogi Mirim (SP)","4415823.225","4601570.641"
"MU","3530904","Mombuca (SP)","92655.820","100110.215"
"MU","3531001","Monções (SP)","79088.673","59748.051"
"MU","3531100","Mongaguá (SP)","1013267.103","1035580.556"
"MU","3531209","Monte Alegre do Sul (SP)","165430.080","178327.607"
"MU","3531308","Monte Alto (SP)","1785481.706","1802819.840"
"MU","3531407","Monte Aprazível (SP)","758348.911","659133.814"
"MU","3531506","Monte Azul Paulista (SP)","584605.136","534034.036"
"MU","3531605","Monte Castelo (SP)","103749.628","102928.284"
"MU","3531704","Monteiro Lobato (SP)","62956.095","65312.335"
"MU","3531803","Monte Mor (SP)","2971931.750","3485429.862"
"MU","3531902","Morro Agudo (SP)","1417196.484","1176286.902"
"MU","3532009","Morungaba (SP)","447152.642","455896.192"
"MU","3532058","Motuca (SP)","85742.042","81591.491"
"MU","3532108","Murutinga do Sul (SP)","59061.442","65309.094"
"MU","3532157","Nantes (SP)","108437.284","119444.626"
"MU","3532207","Narandiba (SP)","217325.439","185941.535"
"MU","3532306","Natividade da Serra (SP)","70929.894","72475.701"
"MU","3532405","Nazaré Paulista (SP)","349874.435","342174.806"
"MU","3532504","Neves Paulista (SP)","219122.887","212414.118"
"MU","3532603","Nhandeara (SP)","326412.477","324396.865"
"MU","3532702","Nipoã (SP)","105013.043","93953.481"
"MU","3532801","Nova Aliança (SP)","194161.937","173291.567"
"MU","3532827","Nova Campina (SP)","235967.193","110154.381"
"MU","3532843","Nova Canaã Paulista (SP)","36968.157","39531.339"
"MU","3532868","Nova Castilho (SP)","39874.848","40619.509"
"MU","3532900","Nova Europa (SP)","328377.937","280666.463"
"MU","3533007","Nova Granada (SP)","458926.552","434208.286"
"MU","3533106","Nova Guataporanga (SP)","29735.210","31233.787"
"MU","3533205","Nova Independência (SP)","146415.486","141263.922"
"MU","3533254","Novais (SP)","61365.928","58244.996"
"MU","3533304","Nova Luzitânia (SP)","45517.207","49833.721"
"MU","3533403","Nova Odessa (SP)","3166266.429","3540518.936"
"MU","3533502","Novo Horizonte (SP)","1318549.117","1094926.566"
"MU","3533601","Nuporanga (SP)","576475.883","520862.021"
"MU","3533700","Ocauçu (SP)","135092.605","115923.502"
"MU","3533809","Óleo (SP)","88492.703","83150.527"
"MU","3533908","Olímpia (SP)","1991158.854","2034078.141"
"MU","3534005","Onda Verde (SP)","156808.105","165638.115"
"MU","3534104","Oriente (SP)","100006.174","99538.278"
"MU","3534203","Orindiúva (SP)","494189.511","404173.432"
"MU","3534302","Orlândia (SP)","1783973.280","1834997.247"
"MU","3534401","Osasco (SP)","77927043.142","76609046.345"
"MU","3534500","Oscar Bressane (SP)","86475.646","90810.610"
"MU","3534609","Osvaldo Cruz (SP)","903493.024","849328.953"
"MU","3534708","Ourinhos (SP)","3007050.816","3069407.069"
"MU","3534757","Ouroeste (SP)","468108.064","421588.730"
"MU","3534807","Ouro Verde (SP)","114284.454","112329.212"
"MU","3534906","Pacaembu (SP)","199006.648","304395.071"
"MU","3535002","Palestina (SP)","383000.481","305218.278"
"MU","3535101","Palmares Paulista (SP)","122788.208","122434.255"
"MU","3535200","Palmeira d'Oeste (SP)","169338.567","187609.363"
"MU","3535309","Palmital (SP)","698008.819","685806.513"
"MU","3535408","Panorama (SP)","265185.871","264017.659"
"MU","3535507","Paraguaçu Paulista (SP)","1235308.490","1536032.596"
"MU","3535606","Paraibuna (SP)","275192.153","278815.295"
"MU","3535705","Paraíso (SP)","253743.495","221722.347"
"MU","3535804","Paranapanema (SP)","594063.274","623747.454"
"MU","3535903","Paranapuã (SP)","98931.352","111618.978"
"MU","3536000","Parapuã (SP)","364320.572","352665.670"
"MU","3536109","Pardinho (SP)","294484.655","301811.348"
"MU","3536208","Pariquera-Açu (SP)","513665.193","507383.672"
"MU","3536257","Parisi (SP)","49526.466","66841.600"
"MU","3536307","Patrocínio Paulista (SP)","977009.121","883248.565"
"MU","3536406","Paulicéia (SP)","151330.805","150610.292"
"MU","3536505","Paulínia (SP)","35540435.974","32690878.463"
"MU","3536570","Paulistânia (SP)","36801.385","41093.467"
"MU","3536604","Paulo de Faria (SP)","262606.523","268887.315"
"MU","3536703","Pederneiras (SP)","1933247.116","2193730.228"
"MU","3536802","Pedra Bela (SP)","80217.011","83726.428"
"MU","3536901","Pedranópolis (SP)","64227.203","64385.478"
"MU","3537008","Pedregulho (SP)","975671.908","874136.889"
"MU","3537107","Pedreira (SP)","1199638.942","1253721.160"
"MU","3537156","Pedrinhas Paulista (SP)","117659.125","136865.673"
"MU","3537206","Pedro de Toledo (SP)","152772.525","143730.396"
"MU","3537305","Penápolis (SP)","1635187.003","1664176.583"
"MU","3537404","Pereira Barreto (SP)","737083.488","758340.537"
"MU","3537503","Pereiras (SP)","213987.096","205054.676"
"MU","3537602","Peruíbe (SP)","1331035.885","1522403.728"
"MU","3537701","Piacatu (SP)","97838.641","91781.348"
"MU","3537800","Piedade (SP)","1222784.594","1208662.608"
"MU","3537909","Pilar do Sul (SP)","643926.391","676867.026"
"MU","3538006","Pindamonhangaba (SP)","6983829.397","8616941.936"
"MU","3538105","Pindorama (SP)","348852.550","372673.120"
"MU","3538204","Pinhalzinho (SP)","251347.753","262499.356"
"MU","3538303","Piquerobi (SP)","56050.549","55604.562"
"MU","3538501","Piquete (SP)","154724.877","164538.949"
"MU","3538600","Piracaia (SP)","475416.182","476055.049"
"MU","3538709","Piracicaba (SP)","23719578.830","26421071.960"
"MU","3538808","Piraju (SP)","699028.157","741638.837"
"MU","3538907","Pirajuí (SP)","446929.492","472402.696"
"MU","3539004","Pirangi (SP)","308171.788","332787.385"
"MU","3539103","Pirapora do Bom Jesus (SP)","401309.709","457428.742"
"MU","3539202","Pirapozinho (SP)","949017.921","950942.899"
"MU","3539301","Pirassununga (SP)","2622826.841","2791616.994"
"MU","3539400","Piratininga (SP)","222816.638","235384.520"
"MU","3539509","Pitangueiras (SP)","1001259.680","1064537.373"
"MU","3539608","Planalto (SP)","241311.122","155859.255"
"MU","3539707","Platina (SP)","89664.536","94367.663"
"MU","3539806","Poá (SP)","4159457.998","4660371.284"
"MU","3539905","Poloni (SP)","151177.359","132003.482"
"MU","3540002","Pompéia (SP)","1172046.783","1244454.986"
"MU","3540101","Pongaí (SP)","76265.521","81246.319"
"MU","3540200","Pontal (SP)","1220292.829","1165982.761"
"MU","3540259","Pontalinda (SP)","93487.195","77905.477"
"MU","3540309","Pontes Gestal (SP)","164242.820","156073.341"
"MU","3540408","Populina (SP)","99242.203","96206.179"
"MU","3540507","Porangaba (SP)","179527.920","176281.619"
"MU","3540606","Porto Feliz (SP)","2046785.785","2599839.472"
"MU","3540705","Porto Ferreira (SP)","1972526.581","2051153.362"
"MU","3540754","Potim (SP)","200067.099","217418.055"
"MU","3540804","Potirendaba (SP)","551483.404","515159.488"
"MU","3540853","Pracinha (SP)","28535.030","32788.467"
"MU","3540903","Pradópolis (SP)","952646.486","865026.405"
"MU","3541000","Praia Grande (SP)","6693375.430","7041818.488"
"MU","3541059","Pratânia (SP)","116475.196","131212.913"
"MU","3541109","Presidente Alves (SP)","62828.440","73374.047"
"MU","3541208","Presidente Bernardes (SP)","254193.108","270320.300"
"MU","3541307","Presidente Epitácio (SP)","868922.949","852134.748"
"MU","3541406","Presidente Prudente (SP)","7784160.928","7994539.210"
"MU","3541505","Presidente Venceslau (SP)","715874.608","716510.505"
"MU","3541604","Promissão (SP)","1773885.280","1626226.279"
"MU","3541653","Quadra (SP)","100879.862","99055.593"
"MU","3541703","Quatá (SP)","477720.323","460246.491"
"MU","3541802","Queiroz (SP)","406740.140","325972.984"
"MU","3541901","Queluz (SP)","333847.595","336306.625"
"MU","3542008","Quintana (SP)","183476.389","172981.356"
"MU","3542107","Rafard (SP)","329906.665","322053.995"
"MU","3542206","Rancharia (SP)","1129757.493","1105058.948"
"MU","3542305","Redenção da Serra (SP)","55139.259","53183.153"
"MU","3542404","Regente Feijó (SP)","672865.213","710647.430"
"MU","3542503","Reginópolis (SP)","149418.930","145013.115"
"MU","3542602","Registro (SP)","1948229.477","1966592.562"
"MU","3542701","Restinga (SP)","165189.677","166037.137"
"MU","3542800","Ribeira (SP)","48583.833","48124.645"
"MU","3542909","Ribeirão Bonito (SP)","273958.911","256182.281"
"MU","3543006","Ribeirão Branco (SP)","380246.620","299912.133"
"MU","3543105","Ribeirão Corrente (SP)","87934.298","110251.972"
"MU","3543204","Ribeirão do Sul (SP)","142951.538","151669.645"
"MU","3543238","Ribeirão dos Índios (SP)","37838.004","35699.044"
"MU","3543253","Ribeirão Grande (SP)","296200.734","266723.952"
"MU","3543303","Ribeirão Pires (SP)","2979802.122","3042929.845"
"MU","3543402","Ribeirão Preto (SP)","32670176.856","34327543.843"
"MU","3543501","Riversul (SP)","67813.110","69244.685"
"MU","3543600","Rifaina (SP)","113957.518","120313.571"
"MU","3543709","Rincão (SP)","210390.911","196051.529"
"MU","3543808","Rinópolis (SP)","265251.316","254726.235"
"MU","3543907","Rio Claro (SP)","9212471.529","9799855.547"
"MU","3544004","Rio das Pedras (SP)","1438218.840","1391174.778"
"MU","3544103","Rio Grande da Serra (SP)","631763.859","566839.047"
"MU","3544202","Riolândia (SP)","226414.766","252068.610"
"MU","3544251","Rosana (SP)","1255674.215","1195602.735"
"MU","3544301","Roseira (SP)","286812.348","293642.494"
"MU","3544400","Rubiácea (SP)","62349.844","62783.292"
"MU","3544509","Rubinéia (SP)","82871.437","78016.617"
"MU","3544608","Sabino (SP)","120534.688","118224.765"
"MU","3544707","Sagres (SP)","43456.268","37624.089"
"MU","3544806","Sales (SP)","142882.857","142933.543"
"MU","3544905","Sales Oliveira (SP)","368221.991","346048.076"
"MU","3545001","Salesópolis (SP)","200101.717","202551.970"
"MU","3545100","Salmourão (SP)","72919.485","71637.747"
"MU","3545159","Saltinho (SP)","232163.085","245300.038"
"MU","3545209","Salto (SP)","6784936.846","7310873.846"
"MU","3545308","Salto de Pirapora (SP)","1594546.411","1687820.112"
"MU","3545407","Salto Grande (SP)","213056.454","222060.303"
"MU","3545506","Sandovalina (SP)","392448.529","382983.139"
"MU","3545605","Santa Adélia (SP)","325878.431","307032.783"
"MU","3545704","Santa Albertina (SP)","209006.214","183039.654"
"MU","3545803","Santa Bárbara d'Oeste (SP)","5689420.547","5929775.837"
"MU","3546009","Santa Branca (SP)","234317.624","244456.952"
"MU","3546108","Santa Clara d'Oeste (SP)","68610.779","68152.626"
"MU","3546207","Santa Cruz da Conceição (SP)","125249.290","123662.311"
"MU","3546256","Santa Cruz da Esperança (SP)","56033.593","51633.560"
"MU","3546306","Santa Cruz das Palmeiras (SP)","501687.857","500272.779"
"MU","3546405","Santa Cruz do Rio Pardo (SP)","2043559.382","2033565.531"
"MU","3546504","Santa Ernestina (SP)","95421.586","92793.329"
"MU","3546603","Santa Fé do Sul (SP)","1042827.910","1084779.847"
"MU","3546702","Santa Gertrudes (SP)","1603226.430","1769004.014"
"MU","3546801","Santa Isabel (SP)","1342095.201","1576127.301"
"MU","3546900","Santa Lúcia (SP)","128954.458","114834.705"
"MU","3547007","Santa Maria da Serra (SP)","130535.073","133599.024"
"MU","3547106","Santa Mercedes (SP)","79512.385","66453.471"
"MU","3547205","Santana da Ponte Pensa (SP)","34699.256","35446.494"
"MU","3547304","Santana de Parnaíba (SP)","8784814.922","9235462.659"
"MU","3547403","Santa Rita d'Oeste (SP)","59098.986","63517.351"
"MU","3547502","Santa Rita do Passa Quatro (SP)","654416.109","663992.227"
"MU","3547601","Santa Rosa de Viterbo (SP)","770356.006","695918.628"
"MU","3547650","Santa Salete (SP)","33950.602","35974.139"
"MU","3547700","Santo Anastácio (SP)","432246.943","412908.128"
"MU","3547809","Santo André (SP)","27869136.101","28994685.622"
"MU","3547908","Santo Antônio da Alegria (SP)","132869.962","130398.472"
"MU","3548005","Santo Antônio de Posse (SP)","1131203.261","1128394.993"
"MU","3548054","Santo Antônio do Aracanguá (SP)","214169.338","207426.589"
"MU","3548104","Santo Antônio do Jardim (SP)","136739.670","151034.455"
"MU","3548203","Santo Antônio do Pinhal (SP)","108847.396","110461.798"
"MU","3548302","Santo Expedito (SP)","37113.651","38183.044"
"MU","3548401","Santópolis do Aguapeí (SP)","63184.003","70361.960"
"MU","3548500","Santos (SP)","22410298.620","22476976.430"
"MU","3548609","São Bento do Sapucaí (SP)","196295.913","203399.837"
"MU","3548708","São Bernardo do Campo (SP)","44433140.002","50568693.335"
"MU","3548807","São Caetano do Sul (SP)","13225037.861","13440728.406"
"MU","3548906","São Carlos (SP)","10353398.861","11173000.339"
"MU","3549003","São Francisco (SP)","46476.464","47830.172"
"MU","3549102","São João da Boa Vista (SP)","2975782.942","3129019.368"
"MU","3549201","São João das Duas Pontes (SP)","42033.091","44379.804"
"MU","3549250","São João de Iracema (SP)","35229.176","33837.870"
"MU","3549300","São João do Pau d'Alho (SP)","55784.871","46223.356"
"MU","3549409","São Joaquim da Barra (SP)","1705290.667","1698323.276"
"MU","3549508","São José da Bela Vista (SP)","161048.703","162060.226"
"MU","3549607","São José do Barreiro (SP)","47514.773","52973.521"
"MU","3549706","São José do Rio Pardo (SP)","1789621.560","1819622.721"
"MU","3549805","São José do Rio Preto (SP)","16518311.219","17542485.090"
"MU","3549904","São José dos Campos (SP)","39396424.830","39697500.504"
"MU","3549953","São Lourenço da Serra (SP)","207388.283","208682.830"
"MU","3550001","São Luiz do Paraitinga (SP)","172916.677","164479.848"
"MU","3550100","São Manuel (SP)","1142142.751","1205346.195"
"MU","3550209","São Miguel Arcanjo (SP)","673049.075","681072.168"
"MU","3550308","São Paulo (SP)","698952189.373","714683362.463"
"MU","3550407","São Pedro (SP)","739208.869","752865.720"
"MU","3550506","São Pedro do Turvo (SP)","200901.174","182002.315"
"MU","3550605","São Roque (SP)","2780800.548","2971649.829"
"MU","3550704","São Sebastião (SP)","3383506.168","3781838.900"
"MU","3550803","São Sebastião da Grama (SP)","328494.249","285430.920"
"MU","3550902","São Simão (SP)","463299.738","443202.646"
"MU","3551009","São Vicente (SP)","5221398.682","5450049.304"
"MU","3551108","Sarapuí (SP)","146482.049","145420.977"
"MU","3551207","Sarutaiá (SP)","64789.577","61527.774"
"MU","3551306","Sebastianópolis do Sul (SP)","273315.988","247150.236"
"MU","3551405","Serra Azul (SP)","163895.231","154219.148"
"MU","3551504","Serrana (SP)","933956.736","920681.256"
"MU","3551603","Serra Negra (SP)","719641.197","722441.499"
"MU","3551702","Sertãozinho (SP)","5514148.069","5496320.805"
"MU","3551801","Sete Barras (SP)","413620.920","370553.614"
"MU","3551900","Severínia (SP)","233374.919","231724.407"
"MU","3552007","Silveiras (SP)","68708.641","73199.353"
"MU","3552106","Socorro (SP)","832178.586","860930.284"
"MU","3552205","Sorocaba (SP)","32115159.620","35015188.393"
"MU","3552304","Sud Mennucci (SP)","178611.935","167218.441"
"MU","3552403","Sumaré (SP)","13615799.679","14438898.027"
"MU","3552502","Suzano (SP)","10731167.807","11147866.005"
"MU","3552551","Suzanápolis (SP)","292564.974","250973.293"
"MU","3552601","Tabapuã (SP)","241821.282","235132.922"
"MU","3552700","Tabatinga (SP)","279459.632","253152.255"
"MU","3552809","Taboão da Serra (SP)","8441674.809","8378881.421"
"MU","3552908","Taciba (SP)","150737.721","156073.835"
"MU","3553005","Taguaí (SP)","215314.070","271353.624"
"MU","3553104","Taiaçu (SP)","94521.664","96987.983"
"MU","3553203","Taiúva (SP)","116398.749","114070.643"
"MU","3553302","Tambaú (SP)","534930.454","561233.496"
"MU","3553401","Tanabi (SP)","911008.145","927274.755"
"MU","3553500","Tapiraí (SP)","141107.428","141524.212"
"MU","3553609","Tapiratiba (SP)","343374.510","325467.066"
"MU","3553658","Taquaral (SP)","38033.472","38527.366"
"MU","3553708","Taquaritinga (SP)","1465409.745","1570576.587"
"MU","3553807","Taquarituba (SP)","651090.567","688842.954"
"MU","3553856","Taquarivaí (SP)","202484.262","218653.512"
"MU","3553906","Tarabai (SP)","109680.949","114693.854"
"MU","3553955","Tarumã (SP)","945227.611","774541.460"
"MU","3554003","Tatuí (SP)","3771558.489","4002026.456"
"MU","3554102","Taubaté (SP)","16203120.941","17267226.099"
"MU","3554201","Tejupá (SP)","89518.820","80084.378"
"MU","3554300","Teodoro Sampaio (SP)","476667.875","437472.148"
"MU","3554409","Terra Roxa (SP)","149621.259","140795.194"
"MU","3554508","Tietê (SP)","1772700.391","1825509.976"
"MU","3554607","Timburi (SP)","47537.875","43974.077"
"MU","3554656","Torre de Pedra (SP)","28369.560","30024.797"
"MU","3554706","Torrinha (SP)","210299.886","203320.993"
"MU","3554755","Trabiju (SP)","44646.424","40615.672"
"MU","3554805","Tremembé (SP)","735914.060","755359.920"
"MU","3554904","Três Fronteiras (SP)","109502.019","106908.420"
"MU","3554953","Tuiuti (SP)","147642.614","136180.579"
"MU","3555000","Tupã (SP)","1761020.408","1794916.763"
"MU","3555109","Tupi Paulista (SP)","281005.157","273975.772"
"MU","3555208","Turiúba (SP)","46937.595","42030.476"
"MU","3555307","Turmalina (SP)","61787.126","56023.797"
"MU","3555356","Ubarana (SP)","341911.739","316289.385"
"MU","3555406","Ubatuba (SP)","1965558.728","2138384.176"
"MU","3555505","Ubirajara (SP)","88433.765","93473.127"
"MU","3555604","Uchoa (SP)","395543.713","223384.229"
"MU","3555703","União Paulista (SP)","49487.878","45471.310"
"MU","3555802","Urânia (SP)","190386.200","215269.602"
"MU","3555901","Uru (SP)","54789.526","41364.405"
"MU","3556008","Urupês (SP)","382793.164","392479.034"
"MU","3556107","Valentim Gentil (SP)","325744.093","324861.674"
"MU","3556206","Valinhos (SP)","5751193.261","6199567.454"
"MU","3556305","Valparaíso (SP)","943028.771","873447.582"
"MU","3556354","Vargem (SP)","113479.665","131863.091"
"MU","3556404","Vargem Grande do Sul (SP)","967696.494","974158.377"
"MU","3556453","Vargem Grande Paulista (SP)","1785874.111","2082695.309"
"MU","3556503","Várzea Paulista (SP)","2680408.530","2843700.811"
"MU","3556602","Vera Cruz (SP)","132673.492","142846.912"
"MU","3556701","Vinhedo (SP)","8704161.118","9276684.042"
"MU","3556800","Viradouro (SP)","346314.283","345821.634"
"MU","3556909","Vista Alegre do Alto (SP)","379754.209","345517.497"
"MU","3556958","Vitória Brasil (SP)","34020.495","35929.234"
"MU","3557006","Votorantim (SP)","2995815.499","3093368.486"
"MU","3557105","Votuporanga (SP)","2791186.586","2928687.610"
"MU","3557154","Zacarias (SP)","94861.188","88517.209"
"MU","3557204","Chavantes (SP)","212849.627","207456.093"
"MU","3557303","Estiva Gerbi (SP)","320040.853","334635.090"
"MU","4100103","Abatiá (PR)","177227.322","161623.880"
"MU","4100202","Adrianópolis (PR)","254637.219","261322.326"
"MU","4100301","Agudos do Sul (PR)","187942.654","204731.907"
"MU","4100400","Almirante Tamandaré (PR)","1523308.923","1542872.383"
"MU","4100459","Altamira do Paraná (PR)","72151.532","73352.961"
"MU","4100509","Altônia (PR)","359279.962","378302.160"
"MU","4100608","Alto Paraná (PR)","392860.917","329261.357"
"MU","4100707","Alto Piquiri (PR)","285029.610","305786.388"
"MU","4100806","Alvorada do Sul (PR)","249253.750","265481.837"
"MU","4100905","Amaporã (PR)","117382.773","158798.154"
